id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
168523,24165,Orphen: Scion of Sorcery,"Tricked by Volcan into sailing to the merchant city of Arvanrama on the premise of ""easy money,"" Orphen and his friends quickly find themselves in trouble when monsters attack their ship. Somehow, they all make it off the sinking vessel safely, only to find themselves stranded on Chaos Island, together with three other travelers: Sephy, Zeus, and Mar. They set off to explore the island and learn of a time-traveling object.

Upon beating one of the three traveler's scenarios, you are given the choice to go back in time and replay the story to help out a different character, or end the game there. After helping all three fellow ship passengers, the final battle initiates, in which you learn the secret behind Chaos Island and the mysterious Crystal Orb.",2000-08-03 00:00:00.000,1,NULL,50.0000,1,NULL,NULL
82547,63656,Oz no Mahoutsukai - Another World - RungRung,NULL,2000-06-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107593,129775,På ekspedition i Bibelen,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45005,75508,PachiSlot Aruze Kingdom - Porcano 2,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
17790,75509,PachiSlot Aruze Kingdom - Ward of Lights,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74055,56726,Pachi-Slot Aruze Ōkoku 4,NULL,2000-12-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88714,56725,Pachi-Slot Aruze Ōkoku Pocket: Azteca,NULL,2000-02-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185022,47612,Pachi-Slot Aruze Oukoku Pocket: Azteca,NULL,2000-03-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69958,47618,Pachi-Slot Aruze Oukoku Pocket: Del Sol 2,NULL,2000-10-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185023,47610,Pachi-Slot Aruze Oukoku Pocket: Porcano 2,NULL,2000-07-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23260,47614,Pachi-Slot Aruze Oukoku Pocket: Ward of Lights,NULL,2000-03-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46678,117275,Pacific Warriors Air Combat,NULL,2000-01-01 00:00:00.000,1,1,NULL,NULL,NULL,NULL
62007,219344,PACit,NULL,2000-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144300,78239,Pac-Man: Adventures in Time,"In the introductory scene, under orders from the villainous Mollusc, Ghosts Inky and Clyde steal a magical power pellet known as the Artifact that has kept Pac-Land free from evil. The Mollusc smashes the Artifact and in a mighty explosion of power, its four fragmented pieces are scattered across time and space. The player's challenge as Pac-Man is to retrieve the Artifact's four pieces from the now ghost-infested time periods and return them to the present. Professor Pac-Man prepares an unpredictable, hastily constructed Time Machine to help Pac-Man on his quest. 
 
Pac-Man initially travels through four different time-periods, including prehistoric times, Ancient Egypt, the Middle Ages, and the Wild West. Although the Time Machine sometimes malfunctions, sending Pac-Man to an unexpected place and time, he is eventually able to obtain in each era one of the four pieces of the Artifact. Afterwards, the Time Machine malfunctions again before Pac-Man can return to the present, instead bringing him to a fifth time-period: the future. Professor Pac-Man claims that an alternate power source is needed to bring him home from the future. In this fifth time-period, Pac-Man finally comes to the Reactor Core and is able to harness its energy to be finally transported, with the Artifact reassembled, to the second after the Mollusc broke the Artifact in the game's introduction scene. Aiming the now-repaired Artifact at the Mollusc, Pac-Man fires a beam of light at his foe, vaporizing the Mollusc and grinning triumphantly.",2000-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155491,3732,Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,NULL,2000-04-01 00:00:00.000,1,NULL,NULL,NULL,74.1102,10
39808,50889,Pajama Sam's One Stop Fun Shop,NULL,2000-06-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69457,62668,Palette,"One night, the psychiatrist Sianos B. Sian is requested to counsel a girl called B.D., who has lost her eyesight and memory in an accident. Through conversations with her over the phone, the past that hides in her memories comes to light...",2000-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31289,128801,Panty Raider - From Here to Immaturity,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
195900,3340,Paper Mario,NULL,2000-08-11 00:00:00.000,70,NULL,90.0000,1,87.2423,172
97653,19370,Paperboy,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60759,49864,Papyrus,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112825,56866,Papyrus : Le Secret de la Cité Perdue,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60112,77554,ParaParaParadise,NULL,2000-09-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81754,80308,Paris-Marseille Racing,NULL,2000-10-30 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
147544,287,Patrician III: Rise of the Hanse,NULL,2000-01-01 00:00:00.000,4,NULL,90.0000,1,70.1050,10
94020,98953,PC Fútbol Selección Española Europa 2000,NULL,2000-05-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86120,72546,Pencil Whipped,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
68117,40406,Penguin Brothers,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9917,41677,Pentaro Odyssey 2: The Island,NULL,2000-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46872,110806,Pepsi Max Extreme Sports,NULL,2000-10-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187876,1463,Perfect Dark,NULL,2000-05-22 00:00:00.000,48,NULL,70.0000,1,89.9781,111
161714,1464,Perfect Dark,"Set in early 2022, Perfect Dark follows agent Joanna Dark during the final stages of her training at the Carrington Institute, a research centre founded by Daniel Carrington. After completing her training, Joanna is sent on a mission to destroy a cyborg manufacturing facility in the South American jungle. The facility is run by Mink Hunter and produces high-tech weaponry for terrorist operations. Joanna completes her mission successfully, killing Hunter and destroying the entire facility. She then reports that, during her landing in the jungle, she witnessed an aircraft being shot down and made a note of the coordinates. Carrington learns that there is a UFO in the area and that dataDyne, the Carrington Institute's rival corporation, is getting away with the alien wreckage.

Joanna is sent to investigate the crash site, but is ultimately captured and taken to the Pelagic I research vessel, along with the alien wreckage. An alien eventually rescues Joanna, telling her that she must gather as much information on the alien wreckage as possible, and then sink the Pelagic I. After succeeding, Joanna tells Carrington that the wreckage belonged to an alien race called the Skedar. The situation changes abruptly when the Carrington Institute is stormed by a dataDyne strike team who hopes to destroy any evidence against them. Joanna defends the Carrington Institute and her work earns her enough recognition to take part in her next mission. The game ends with the Carrington Institute carrying out further investigations on dataDyne.",2000-08-01 00:00:00.000,NULL,NULL,NULL,NULL,73.0000,2
114615,11454,Persona 2: Eternal Punishment,NULL,2000-06-29 00:00:00.000,15,NULL,NULL,NULL,79.7166,38
16061,831,PGA Championship Golf 2000,NULL,2000-06-01 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
189986,176028,PGA European Tour,NULL,2000-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115059,21968,Phantasy Star Online,"The story of Phantasy Star Online is unrelated to the original Phantasy Star series,[10] and is less substantial.[8] Threatened by the imminent destruction of their home planet, thousands of refugees arrive at planet Ragol aboard the spaceship Pioneer 2. As they establish contact with colonists sent ahead on Pioneer 1, an enormous explosion shakes the planet. Adventurers from Pioneer 2 land to investigate the explosion and search for Rico Tyrell, daughter of the head of Pioneer 2. They discover the planet overrun by monsters, and follow messages left by Rico leading to an ancient evil, Dark Falz.",2000-12-21 00:00:00.000,3,NULL,90.0000,1,80.8492,20
19506,7131,Phantom of Inferno,NULL,2000-02-25 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
6014,46086,Phix: The Adventure,NULL,2000-06-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48016,62747,Pia Carrot e Youkoso!! 2.2,NULL,2000-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12819,72956,PickUp Express,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2125,148432,Picross NP Vol. 6,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67390,148433,Picross NP Vol. 7,NULL,2000-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2072,148434,Picross NP Vol. 8,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88406,47608,Picture Puzzle,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97734,131484,Pinball,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67293,43740,Pinball Power,NULL,2000-09-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80568,116671,Pinball!,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125642,54663,Pinchcliffe Grand Prix,NULL,2000-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
115584,94520,Piposh 2,"The game starts from the point the last game left off: Piposh is swims towards the comical duo Katzale and Nahche (from Piposh 1, n the Intrigue of the Ratings), throws them to the see and takes their raft. After 7 days (which he thinks are 19 years) in which he only ate creamed apples (so he says), Piposh arrives to an island inhabited by fanatic gnomes, while he suffers from hallucinations and paranoia.",2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119215,147880,Pixeline - for fulde sejl,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150197,72972,Planet Harriers,NULL,2000-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108843,45805,Planet Ring,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48225,93956,Planetarion,NULL,2000-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61649,43748,Player Manager 2000,NULL,2000-07-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65482,50558,Pocket Billiard Funk: The 9 Ball,NULL,2000-03-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44627,58948,Pocket Digimon World,NULL,2000-10-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
152534,45692,Pocket Monster,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
76618,50036,Pocket Pro Wrestling: Perfect Wrestler,NULL,2000-04-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19469,43989,Pocket Reversi,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14501,198648,Pocket Sakura,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176275,84320,POD SpeedZone,NULL,2000-12-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161370,44979,Point Blank 3,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89546,143190,Pokémon Adventure,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26233,198862,Pokémon Electronic Battle Arena,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99303,80213,Pokémon Play It!,NULL,2000-02-01 00:00:00.000,NULL,3,NULL,NULL,NULL,NULL
163099,24959,Pokémon Play It! Version 2,NULL,2000-02-29 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
173839,3574,Pokémon Puzzle League,NULL,2000-09-25 00:00:00.000,8,NULL,NULL,NULL,75.9056,26
189174,2290,Pokémon Stadium 2,NULL,2000-12-14 00:00:00.000,34,NULL,60.0000,1,76.4448,116
188748,221055,PokéROM: Blissey,NULL,2000-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170613,218523,PokéROM: Mew,NULL,2000-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170521,212725,PokéROM: Pikachu,NULL,2000-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170537,218524,PokéROM: Psyduck,NULL,2000-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188754,221054,PokéROM: Sunflora,NULL,2000-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184587,3575,Polaris SnoCross,NULL,2000-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
70737,64663,Polda 3,NULL,2000-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118377,53465,Pompei - The legend of Vesuvius,"Adrian Blake, trapped in a mountain cave, surrounded by a raging war, fears his exciting and adventurous life is almost at an end. The goddess Ishtar appears before him and offers to save him in exchange for his love. Rejecting her advances and safely returning home, Adrian discovers that his fiancée is missing. Realizing that Ishtar has cursed him, Adrian searches ancient scrolls to invoke the goddess to help him find Sophia. Instead, Ishtar challenges him to go back in history to Pompeii in the year 79 A.D. and win the love and trust of Sophia, as a complete stranger. Adrian must race against time - he is aware that Mount Vesuvius is destined to erupt in just 4 days. Overcoming numerous obstacles, Adrian must act quickly to save Sophia and himself before all is lost.",2000-01-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
99362,43257,Pool Master,NULL,2000-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125968,78971,pop'n music 5,NULL,2000-11-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166958,191417,Pop'n Music GB,NULL,2000-03-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123446,209619,Pop'n Music GB: Animation Melody,NULL,2000-07-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92085,56042,Pop'N Music: Disney Tunes,NULL,2000-11-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123610,63016,PoPoLoCrois Monogatari II,NULL,2000-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97496,63218,Power Pro-Kun Pocket 2,NULL,2000-03-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185431,3290,Power Rangers: Lightspeed Rescue,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,46.7639,10
163385,44888,Power Spike: Pro Beach Volleyball,NULL,2000-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115545,13106,Power Stone 2,NULL,2000-04-27 00:00:00.000,1,NULL,90.0000,1,80.0430,16
109662,3246,Powerpuff Girls: Bad Mojo Jojo,NULL,2000-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110680,5885,Powerpuff Girls: Paint the Townsville Green,NULL,2000-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60135,40756,Pressure Gauge,NULL,2000-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16586,143442,Prince of Persia: Arabian Nights,NULL,2000-11-21 00:00:00.000,1,1,NULL,NULL,NULL,NULL
63380,43877,Pro Pinball: Fantastic Journey,NULL,2000-08-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168957,49952,Pro Pool,NULL,2000-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148414,125932,Pro Yakyuu Team de Asobou Net!,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181198,3201,Project I.G.I.: I'm Going In,"The narrative is primarily told through in-engine cutscenes at the beginning or end of each mission, and they're visually stylish - their dramatic camera angles and lighting effects approach film quality at times, though the flat dialogue amongst the characters can be tedious. 
 
The tone of the missions tends to be realistic: While David Jones is a skilled agent, he's just one man - not a one-man army. As such, he'll need to do a lot of creeping through the shadows, sneaking around security cameras, hacking computers to deactivate surveillance systems, and using binoculars to scout the area.",2000-12-15 00:00:00.000,30,NULL,NULL,NULL,73.6827,71
115489,13096,Project Justice,"One year has passed since the events of Rival Schools: United By Fate and that things have gone back to normal in Aoharu City. Batsu Ichimonji, Hinata Wakaba, Kyosuke Kagami, and the rest of the fighters had resumed their normal school lives and that all of them had enjoyed the calm peace that came after their last adventure, but the peace itself doesn't last for long and that the fighters would soon find themselves getting involved in a new struggle.

Kurow Kirishima: a cold-hearted and ruthless ninja assassin from a mysterious group known only as the ""Reverse Society"" has his sight set on the Imawano family and plans to eliminate them and their allies so that he can prepare for the advancement of his own ambition to rule Japan. To this end, he attacks Raizo Imawano: the principal of Justice High and father to Batsu, so that he can easily put him out of commission and not have any interference come from him. Secondly, he sends both his older sister Yurika Kirishima and his loyal subordinate Momo Karuizawa into the ranks of the fighters so that the two of them can cause tension and distrust to occur between the friends. His third plot involves brainwashing Gedo gang leader Daigo Kazama so that he can order him into forcing his gang to attack various schools in order to cause even more tension to occur. Lastly, Kurow himself plans to destroy Batsu's reputation by disguising himself as Batsu's doppelganger (named Vatsu) so that he can attack the fighters and make them believe that Batsu is behind it.

Batsu and his friends must fight back against the evil plot of Kurow and attempt to not let their friendship get destroyed by the conspiracy of a deadly ninja assassin.",2000-12-01 00:00:00.000,1,NULL,NULL,NULL,80.9101,15
148522,186140,Project Overdrive,NULL,2000-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
97280,137925,Psyvariar: Medium Unit,NULL,2000-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8310,98916,Pumuckls Abenteuer im Geisterschloss,"Pumuckl is a small red hairy goblin from a German TV series. His major concern is to trifle with humans. In this game Pumuckl is invited to castle ""Gruselzinne"". But it is a trap. Again the blue ""Klabauterman"" is against Pumuckl. You play Pumuckl and have to find your way out of the castle.",2000-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78269,47001,Putt Putt's One Stop Fun Shop,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165216,3739,Putt-Putt Joins The Circus,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,60.0000,4
173620,23455,Puyo Pop,NULL,2000-01-01 00:00:00.000,NULL,NULL,84.0000,1,NULL,NULL
69988,44803,Puyo Puyo~n - Car-kun to Issho,NULL,2000-01-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177244,49951,Puzzle Master,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150543,43272,Q-Ball: Billiards Master,NULL,2000-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181532,49997,Qix Adventure,NULL,2000-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116415,70606,Quest RPG: Brian's Journey,NULL,2000-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161768,49892,Quest: Brian's Journey,NULL,2000-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127115,131572,Quiz Aa! Megami-sama: Tatakau Tsubasa to Tomoni,NULL,2000-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31135,49985,Racin' Ratz,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150211,45834,Railroad Tycoon II: Gold Edition,NULL,2000-07-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59742,46368,Rainbow Cotton,NULL,2000-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62631,37496,Rainbow Islands: Putty's Party,NULL,2000-07-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173717,1845,Rainbow Six: Covert Ops Essentials,NULL,2000-09-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
